Stadt Witten;Markstr. 16;Witten;58452;Herr Andreas Hasenberg;02302/5811801;andreas.hasenberg@stadt-witten.de;Hardenstein GS Nebenstelle;Vormholzer Ring 54;Witten;58456;188153;DSL;6;0,7;ja;nein, wir sehen aber einen Bedarf;;1000;1000;Glasfaser;noch nicht bekannt;Vectoringanschlüsse sind zur Zeit größtenteils noch in der Einrichtung (Ausbau noch nicht abgeschlossen).,. bis Ende des Jahres alle Schulen umgestellt.,. hier: bereits neue Anschlusswerte aufgeführt)
Ennepe-Ruhr-Kreis;Hauptstraße 92;Schwelm;58332;Herr Wagenbach;02336/932361;j.wagenbach@en-kreis.de;Berufskolleg Witten;Husemannstr.51;Witten;58456;191772;2 x 400 MB Unityme-dia;800;40;ja;nein, wir sehen aber einen Bedarf;;1000;1000;Glasfaser;Noch nicht bekannt;
Stadt Winterberg;Fichtenweg 10;Winterberg;59955;Winterberg;;edv@winterberg.de;Kath. Grund-schule Winterberg;Am Postteich 1;;59955;132342;DSL;16;1;ja;Nein, aber Bedarf;;;;;;
Stadt Winterberg;Fichtenweg 10;Winterberg;59955;Winterberg;;edv@winterberg.de;Kath. Grundschule St. Josef Siedlingha-usen;Grimmeweg 3;;59955;132457;DSL;16;1;ja;Nein, aber Bedarf;;;;;;
Stadt Winterberg;Fichtenweg 10;Winterberg;59955;Winterberg;;edv@winterberg.de;Kath. Grundschule St.Christophorus Niedersfeld;In der Ecke 5;;59955;132573;DSL;16;1;ja;Nein, aber Bedarf;;;;;;
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Gesamtschule  Bochum-Mitte;Feldsieper Str. 94;;;100048;DSL;16;1;ja;muss noch geplant werden;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;*;*Schulrichtlinien noch nicht in Kraft! (Feld wurde entsprechend der Absprache mit Herrn Kenter vom 10.09.18 freigelassen)
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Gesamtschule Bochum-Mitte T-StO;Gahlensche Str. 204 b;;;100048;DSL;16;1;Planung erfolgt noch;ja;2018 - max. 2022;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;Bundesförderprogramm **;**Förderung zur Unterstützung des Breitbandausbaus in der Bundesrepublik Deutschland“
Stadt Hamm;Stadthausstraße 3;Hamm;59065;StA40 Amt für schulische Bildung;;401-IT-Management-Schulen@stadt.hamm.de;Stephanusschule;Heessener Dorfstraße 25;;;120674;;2;0,5;in Planung;ja;4. Quartal 2018;100;100;Glasfaser;Förderantrag Breitband;
Stadt Hamm;Stadthausstraße 3;Hamm;59065;StA40 Amt für schulische Bildung;;401-IT-Management-Schulen@stadt.hamm.de;Josefschule;Hardinghausstraße 5;;;120686;;6;0,6;in Planung;ja;4. Quartal 2018;100;100;Glasfaser;Förderantrag Breitband;
Stadt Hamm;Stadthausstraße 3;Hamm;59065;StA40 Amt für schulische Bildung;;401-IT-Management-Schulen@stadt.hamm.de;Kappenbuschschule;Am Ebertpark 5;;;120698;;100;100;in Planung;;;;;;;
Stadt Hamm;Stadthausstraße 3;Hamm;59065;StA40 Amt für schulische Bildung;;401-IT-Management-Schulen@stadt.hamm.de;Gutenbergschule;Schlägelstraße 20;;;120704;;100;100;in Planung;;;;;;;
Stadt Hamm;Stadthausstraße 3;Hamm;59065;StA40 Amt für schulische Bildung;;401-IT-Management-Schulen@stadt.hamm.de;Freiligrathschule;Vorheider Weg 1;;;121459;;100;100;in Planung;;;;;;;
Stadt Hamm;Stadthausstraße 3;Hamm;59065;StA40 Amt für schulische Bildung;;401-IT-Management-Schulen@stadt.hamm.de;Von-Vincke-Schule;Dörholtstraße 27;;;121460;;2;0,5;in Planung;ja;2.-3. Quartal 2019;100;100;Glasfaser;noch nicht bekannt;
Stadt Hamm;Stadthausstraße 3;Hamm;59065;StA40 Amt für schulische Bildung;;401-IT-Management-Schulen@stadt.hamm.de;Talschule;Hohenhöveler Straße 31;;;121472;;100;100;in Planung;;;;;;;
Stadt Hamm;Stadthausstraße 3;Hamm;59065;StA40 Amt für schulische Bildung;;401-IT-Management-Schulen@stadt.hamm.de;Overbergschule;Overbergstraße 12;;;121484;;16;1;in Planung;ja;4. Quartal 2018;100;100;Glasfaser;noch nicht bekannt;
Stadt Hamm;Stadthausstraße 3;Hamm;59065;StA40 Amt für schulische Bildung;;401-IT-Management-Schulen@stadt.hamm.de;PTA;Am Ebertpark 7;;;121484;;100;100;in Planung;;;;;;;
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Frauenlobschule;Frauenlobstr. 91;;;128480;DSL;16;1;Planung erfolgt noch;ja;2018 - max. 2022;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;Bundesförderprogramm **;
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Grundschule In der Vöde;Castroper Str. 235;;;128491;DSL;16;1;Planung erfolgt noch;muss noch geplant werden;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;*;*Schulrichtlinien noch nicht in Kraft! (Feld wurde entsprechend der Absprache mit Herrn Kenter vom 10.09.18 freigelassen)
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Köllerholz-Schule;Köllerholzweg 61;;;128510;DSL;6;0,5;ja;muss noch geplant werden;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;*;*Schulrichtlinien noch nicht in Kraft! (Feld wurde entsprechend der Absprache mit Herrn Kenter vom 10.09.18 freigelassen)
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Amtmann-Kreyenfeld-Schule;Kreyenfeldstr. 80;;;128533;DSL;16;1;Planung erfolgt noch;muss noch geplant werden;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;*;Schulrichtlinien noch nicht in Kraft! (Feld wurde entsprechend der Absprache mit Herrn Kenter vom 10.09.18 freigelassen)
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Lina-Morgenstern-Schule;Bonhoefferstr. 50;;;128545;DSL;6;0,5;Planung erfolgt noch;muss noch geplant werden;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;*;*Schulrichtlinien noch nicht in Kraft! (Feld wurde entsprechend der Absprache mit Herrn Kenter vom 10.09.18 freigelassen)
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Lina-Morgenstern-Schule T-StO;Havelstr. 12;;;128545;DSL;6;0,5;Planung erfolgt noch;muss noch geplant werden;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;*;*Schulrichtlinien noch nicht in Kraft! (Feld wurde entsprechend der Absprache mit Herrn Kenter vom 10.09.18 freigelassen)
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Grundschule Linden;Donnerbecke 3;;;128557;DSL;16;1;Planung erfolgt noch;muss noch geplant werden;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;*;*Schulrichtlinien noch nicht in Kraft! (Feld wurde entsprechend der Absprache mit Herrn Kenter vom 10.09.18 freigelassen)
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Brenscheder Schule;Markstr. 290;;;128569;DSL;16;1;ja;muss noch geplant werden;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;*;Schulrichtlinien noch nicht in Kraft! (Feld wurde entsprechend der Absprache mit Herrn Kenter vom 10.09.18 freigelassen)
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Brenscheder Schule T-StO;Borgholzstr. 27;;;128569;DSL;16;1;Planung erfolgt noch;muss noch geplant werden;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;*;*Schulrichtlinien noch nicht in Kraft! (Feld wurde entsprechend der Absprache mit Herrn Kenter vom 10.09.18 freigelassen)
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Emil-von-Behring-Schule;Rastenburger Str. 11;;;128582;DSL;16;1;Planung erfolgt noch;ja;2018 - max. 2022;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;Bundesförderprogramm **;**Förderung zur Unterstützung des Breitbandausbaus in der Bundesrepublik Deutschland“
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Emil-von-Behring-Schule T-StO;Hordeler Heide 169 e;;;128582;DSL;16;1;Planung erfolgt noch;ja;2018 - max. 2022;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;Bundesförderprogramm **;**Förderung zur Unterstützung des Breitbandausbaus in der Bundesrepublik Deutschland“
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Grundschule Laer;Alte Wittener Str. 19;;;128594;DSL;16;1;Planung erfolgt noch;muss noch geplant werden;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;*;*Schulrichtlinien noch nicht in Kraft! (Feld wurde entsprechend der Absprache mit Herrn Kenter vom 10.09.18 freigelassen)
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Maischützenschule;Maischützenstr. 70;;;128600;DSL;2;0,2;Planung erfolgt noch;muss noch geplant werden;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;*;*Schulrichtlinien noch nicht in Kraft! (Feld wurde entsprechend der Absprache mit Herrn Kenter vom 10.09.18 freigelassen)
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Arnoldschule;Arnoldstr. 31;;;128612;DSL;16;1;Planung erfolgt noch;muss noch geplant werden;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;*;Schulrichtlinien noch nicht in Kraft! (Feld wurde entsprechend der Absprache mit Herrn Kenter vom 10.09.18 freigelassen)
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Weilenbrink-Schule;Arndtstr. 27/29;;;128624;VDSL;25;5;Planung erfolgt noch;muss noch geplant werden;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;*;*Schulrichtlinien noch nicht in Kraft! (Feld wurde entsprechend der Absprache mit Herrn Kenter vom 10.09.18 freigelassen)
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Drusenbergschule;Drusenbergstr. 33;;;128636;DSL;16;1;Planung erfolgt noch;muss noch geplant werden;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;*;*Schulrichtlinien noch nicht in Kraft! (Feld wurde entsprechend der Absprache mit Herrn Kenter vom 10.09.18 freigelassen)
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Vels-Heide-Schule;Sanderweg 25;;;128673;DSL;16;1;ja;muss noch geplant werden;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;*;*Schulrichtlinien noch nicht in Kraft! (Feld wurde entsprechend der Absprache mit Herrn Kenter vom 10.09.18 freigelassen)
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Von-Waldthausen-Schule;Von-Waldthausen-Str. 82;;;128685;DSL;16;1;Planung erfolgt noch;muss noch geplant werden;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;*;*Schulrichtlinien noch nicht in Kraft! (Feld wurde entsprechend der Absprache mit Herrn Kenter vom 10.09.18 freigelassen)
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Bunte Schule;Am Neggenborn 75;;;128697;DSL;6;0,5;Planung erfolgt noch;ja;2018 - max. 2022;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;Bundesförderprogramm **;**Förderung zur Unterstützung des Breitbandausbaus in der Bundesrepublik Deutschland“
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Bunte Schule T-StO;Hörder Str. 116;;;128697;DSL;6;0,5;Planung erfolgt noch;ja;2018 - max. 2022;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;Bundesförderprogramm **;**Förderung zur Unterstützung des Breitbandausbaus in der Bundesrepublik Deutschland“
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Grundschule Dahlhausen;Dr.-C.-Otto-Str. 112/114;;;128739;DSL;6;0,5;Planung erfolgt noch;muss noch geplant werden;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;*;*Schulrichtlinien noch nicht in Kraft! (Feld wurde entsprechend der Absprache mit Herrn Kenter vom 10.09.18 freigelassen)
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Sonnenschule;Lange Malterse 18;;;128740;DSL;16;1;Planung erfolgt noch;muss noch geplant werden;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;*;*Schulrichtlinien noch nicht in Kraft! (Feld wurde entsprechend der Absprache mit Herrn Kenter vom 10.09.18 freigelassen)
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Hans-Christian-Andersen-Schule;Heinrichstr. 40;;;128776;DSL;16;1;Planung erfolgt noch;muss noch geplant werden;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;*;*Schulrichtlinien noch nicht in Kraft! (Feld wurde entsprechend der Absprache mit Herrn Kenter vom 10.09.18 freigelassen)
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Hans-Christian-Andersen-Schule TStO;Castroper Hellweg 556;;;128776;DSL;16;1;Planung erfolgt noch;muss noch geplant werden;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;*;*Schulrichtlinien noch nicht in Kraft! (Feld wurde entsprechend der Absprache mit Herrn Kenter vom 10.09.18 freigelassen)
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Feldsieper Schule;Feldsieper Str. 94;;;128806;DSL;16;1;in konkreter Planung;ja;2018 - max. 2022;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;Bundesförderprogramm **;**Förderung zur Unterstützung des Breitbandausbaus in der Bundesrepublik Deutschland“
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Feldsieper Schule T-StO;Fahrendeller Str. 27;;;128806;DSL;16;1;Planung erfolgt noch;muss noch geplant werden;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;*;*Schulrichtlinien noch nicht in Kraft! (Feld wurde entsprechend der Absprache mit Herrn Kenter vom 10.09.18 freigelassen)
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Natorpschule;Natorpstr. 51;;;128818;DSL;16;1;Planung erfolgt noch;muss noch geplant werden;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;*;*Schulrichtlinien noch nicht in Kraft! (Feld wurde entsprechend der Absprache mit Herrn Kenter vom 10.09.18 freigelassen)
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Neulingschule;Neulingstr. 15;;;128820;DSL;16;1;Planung erfolgt noch;muss noch geplant werden;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;*;*Schulrichtlinien noch nicht in Kraft! (Feld wurde entsprechend der Absprache mit Herrn Kenter vom 10.09.18 freigelassen)
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Don-Bosco-Schule;Friederikastr. 21;;;128843;DSL;16;1;Planung erfolgt noch;muss noch geplant werden;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;*;*Schulrichtlinien noch nicht in Kraft! (Feld wurde entsprechend der Absprache mit Herrn Kenter vom 10.09.18 freigelassen)
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Liboriusschule;Josephinenstr. 80;;;128867;DSL;16;1;ja;muss noch geplant werden;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;*;*Schulrichtlinien noch nicht in Kraft! (Feld wurde entsprechend der Absprache mit Herrn Kenter vom 10.09.18 freigelassen)
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Friederika-Schule;Friederikastr. 19;;;128879;DSL;16;1;Planung erfolgt noch;muss noch geplant werden;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;*;*Schulrichtlinien noch nicht in Kraft! (Feld wurde entsprechend der Absprache mit Herrn Kenter vom 10.09.18 freigelassen)
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Schule am Volkspark;Alte Bahnhofstr. 170;;;128880;DSL;16;1;in konkreter Planung;muss noch geplant werden;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;*;*Schulrichtlinien noch nicht in Kraft! (Feld wurde entsprechend der Absprache mit Herrn Kenter vom 10.09.18 freigelassen)
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Michael-Ende-Schule;Oberstr. 65;;;128910;DSL;16;1;Planung erfolgt noch;muss noch geplant werden;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;*;*Schulrichtlinien noch nicht in Kraft! (Feld wurde entsprechend der Absprache mit Herrn Kenter vom 10.09.18 freigelassen)
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Michael-Ende-Schule T-StO;Somborner Str. 22;;;128910;DSL;6;0,5;Planung erfolgt noch;muss noch geplant werden;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;*;*Schulrichtlinien noch nicht in Kraft! (Feld wurde entsprechend der Absprache mit Herrn Kenter vom 10.09.18 freigelassen)
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Gräfin-Imma-Schule;Kemnader Str. 218;;;128922;DSL;6;0,5;Planung erfolgt noch;ja;2018 - max. 2022;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;Bundesförderprogramm **;**Förderung zur Unterstützung des Breitbandausbaus in der Bundesrepublik Deutschland“
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;An der Maarbrücke 75;An der Maarbrücke 75;;;128960;DSL;2;0,2;Planung erfolgt noch;muss noch geplant werden;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;*;Schulrichtlinien noch nicht in Kraft! (Feld wurde entsprechend der Absprache mit Herrn Kenter vom 10.09.18 freigelassen)
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Hufelandschule;Hufelandstr. 17;;;128971;DSL;16;1;ja;muss noch geplant werden;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;*;*Schulrichtlinien noch nicht in Kraft! (Feld wurde entsprechend der Absprache mit Herrn Kenter vom 10.09.18 freigelassen)
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Auf dem Alten Kamp 35/37;Auf dem Alten Kamp 35/37;;;128995;DSL;6;0,5;Planung erfolgt noch;muss noch geplant werden;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;*;Schulrichtlinien noch nicht in Kraft! (Feld wurde entsprechend der Absprache mit Herrn Kenter vom 10.09.18 freigelassen)
Stadt Hamm;Stadthausstraße 3;Hamm;59065;StA40 Amt für schulische Bildung;;401-IT-Management-Schulen@stadt.hamm.de;Bodelschwinghschule;Am Ebertpark 10;;;130461;;100;100;in Planung;;;;;;;
Stadt Hamm;Stadthausstraße 3;Hamm;59065;StA40 Amt für schulische Bildung;;401-IT-Management-Schulen@stadt.hamm.de;Ludgerischule;Großer Sandweg 21;;;130473;;16;1;in Planung;ja;2.-3. Quartal 2019;100;100;Glasfaser;noch nicht bekannt;
Stadt Hamm;Stadthausstraße 3;Hamm;59065;StA40 Amt für schulische Bildung;;401-IT-Management-Schulen@stadt.hamm.de;M.-Claudius-Schule;Lessingstraße 26;;;130527;;100;100;in Planung;;;;;;;
Stadt Hamm;Stadthausstraße 3;Hamm;59065;StA40 Amt für schulische Bildung;;401-IT-Management-Schulen@stadt.hamm.de;Johannesschule;An der Johanneskirche 26;;;130485;;100;100;in Planung;;;;;;;
Stadt Hamm;Stadthausstraße 3;Hamm;59065;StA40 Amt für schulische Bildung;;401-IT-Management-Schulen@stadt.hamm.de;Wilhelm-Busch-Schule;Wilhelmstraße 99a;;;130497;;16;1;in Planung;ja;4. Quartal 2019;100;100;Glasfaser;noch nicht bekannt;
Stadt Hamm;Stadthausstraße 3;Hamm;59065;StA40 Amt für schulische Bildung;;401-IT-Management-Schulen@stadt.hamm.de;Geistschule;Titaniastraße 5;;;130503;;16;1;in Planung;ja;4. Quartal 2018;100;100;Glasfaser;Förderantrag Breitband;
Stadt Hamm;Stadthausstraße 3;Hamm;59065;StA40 Amt für schulische Bildung;;401-IT-Management-Schulen@stadt.hamm.de;Theodor-Heuss-Schule;Brändströmstraße 7;;;130515;;16;1;in Planung;ja;2.-3. Quartal 2019;100;100;Glasfaser;noch nicht bekannt;
Stadt Hamm;Stadthausstraße 3;Hamm;59065;StA40 Amt für schulische Bildung;;401-IT-Management-Schulen@stadt.hamm.de;Kettelerschule;Am Ebertpark 45;;;130540;;16;1;in Planung;ja;4. Quartal 2018;100;100;Glasfaser;Förderantrag Breitband;
Stadt Hamm;Stadthausstraße 3;Hamm;59065;StA40 Amt für schulische Bildung;;401-IT-Management-Schulen@stadt.hamm.de;Hellwegschule;Fischerstraße 124;;;130552;;2;0,5;in Planung;;;;;;;
Stadt Hamm;Stadthausstraße 3;Hamm;59065;StA40 Amt für schulische Bildung;;401-IT-Management-Schulen@stadt.hamm.de;Herm.-Gmeiner-Schule;Bonifatiusweg 15;;;130552;;100;100;in Planung;;;;;;;
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Kirchschule Höntrop;Wattenscheider Hellweg 87/89;;;131088;DSL;16;1;in konkreter Planung;muss noch geplant werden;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;*;*Schulrichtlinien noch nicht in Kraft! (Feld wurde entsprechend der Absprache mit Herrn Kenter vom 10.09.18 freigelassen)
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Grundschule Westenfeld;Westenfelder Str. 107;;;131090;DSL;16;1;Planung erfolgt noch;ja;2018 - max. 2022;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;Bundesförderprogramm **;**Förderung zur Unterstützung des Breitbandausbaus in der Bundesrepublik Deutschland“
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Regenbogenschule;Preins Feld 3;;;131120;DSL;6;0,5;Planung erfolgt noch;ja;2018 - max. 2022;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;Bundesförderprogramm **;**Förderung zur Unterstützung des Breitbandausbaus in der Bundesrepublik Deutschland“
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Grundschule Günnigfeld;Marktstr. 21;;;131131;DSL;6;0,5;Planung erfolgt noch;muss noch geplant werden;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;*;*Schulrichtlinien noch nicht in Kraft! (Feld wurde entsprechend der Absprache mit Herrn Kenter vom 10.09.18 freigelassen)
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Glückaufschule;Bochumer Str. 69/71;;;131155;DSL;6;0,5;Planung erfolgt noch;muss noch geplant werden;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;*;*Schulrichtlinien noch nicht in Kraft! (Feld wurde entsprechend der Absprache mit Herrn Kenter vom 10.09.18 freigelassen)
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;GGS Leithe;Schulstr. 7;;;131167;DSL;16;1;in konkreter Planung;ja;2018 - max. 2022;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;Bundesförderprogramm **;**Förderung zur Unterstützung des Breitbandausbaus in der Bundesrepublik Deutschland“
Stadt Bochum;Schulverwaltungsamt, Junggesellenstr. 8;Bochum;44787;Herr Olaf Weichert;0234/910-3853;OWeichert@bochum.de;Dietrich-Bonhoeffer-Schule;Ruhrstr. 150;;;131179;DSL;16;1;Planung erfolgt noch;muss noch geplant werden;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser;*;*Schulrichtlinien noch nicht in Kraft! (Feld wurde entsprechend der Absprache mit Herrn Kenter vom 10.09.18 freigelassen)
Stadt Hamm;Stadthausstraße 3;Hamm;59065;StA40 Amt für schulische Bildung;;401-IT-Management-Schulen@stadt.hamm.de;Jahnschule;Dortmunder Straße 170;;;135999;;100;100;in Planung;;;;;;;
