Schul-ID;Förderprogramm;Straße;;;;;;;;;;;;;;;;;
134247;Bund;Hülschotter Str. 8;;;;;;;;;;;;;;;;;
134259;Bund;Schulstr. 6;;;;;;;;;;;;;;;;;
132524;Land;Zur Heide 3;;;;;;;;;;;;;;;;;
132550;Bund;Am Burghof 11;;;;;;;;;;;;;;;;;
132573;Bund;In der Ecke 5;;;;;;;;;;;;;;;;;
132573;Land;In der Ecke 5;;;;;;;;;;;;;;;;;
132640;Bund;Am Stemmel 9;;;;;;;;;;;;;;;;;
132640;Bund;Untere Bahnhofstraße 21;;;;;;;;;;;;;;;;;
132640;noch unbekannt;Untere Bahnhofstraße 21;;;;;;;;;;;;;;;;;
132640;Land;Heinrich-Jansen-Str. 23a;;;;;;;;;;;;;;;;;
132640;noch unbekannt;Heinrich-Jansen-Str. 23a;;;;;;;;;;;;;;;;;
132640;Land;Am Stemmel 9;;;;;;;;;;;;;;;;;
133930;Land;Johannisstr. 4;;;;;;;;;;;;;;;;;
133930;Land;Wehrstapler Str. 29;;;;;;;;;;;;;;;;;
133954;Land;Zum Kreuzberg 5;;;;;;;;;;;;;;;;;
133966;Land;Schulstraße 5;;;;;;;;;;;;;;;;;
133978;Land;Zum Ostenberg 1;;;;;;;;;;;;;;;;;
133980;Bund;Schulstraße 5;;;;;;;;;;;;;;;;;
133980;Land;Mescheder Straße 32;;;;;;;;;;;;;;;;;
133980;Land;Südstraße 9;;;;;;;;;;;;;;;;;
134028;Bund;Berghausen 2;;;;;;;;;;;;;;;;;
134028;Bund;Hauptstraße 3;;;;;;;;;;;;;;;;;
134030;Bund;Mutter-Teresa-Platz 4;;;;;;;;;;;;;;;;;
134065;Land;Schulstraße 3;;;;;;;;;;;;;;;;;
134089;Land;Herstweg 3;;;;;;;;;;;;;;;;;
134119;Land;von-Westpahlen-Str. 5;;;;;;;;;;;;;;;;;
134132;Land;Am Rautenschemm 20;;;;;;;;;;;;;;;;;
134132;Land;Ruegenbergstr. 89;;;;;;;;;;;;;;;;;
134156;Land;Latroper Straße 18;;;;;;;;;;;;;;;;;
134181;Bund;Zur Lüttmecke 3;;;;;;;;;;;;;;;;;
134211;Land;Ringstraße 18;;;;;;;;;;;;;;;;;
134211;Land;Kirchstraße 2;;;;;;;;;;;;;;;;;
149135;Bund;Schwester-Aicharda-Str. 14-16;;;;;;;;;;;;;;;;;
149172;Bund;Im Ohl 15;;;;;;;;;;;;;;;;;
149214;Bund;Berliner Str. 57;;;;;;;;;;;;;;;;;
149287;Bund;Senge-Platte-Str. 10;;;;;;;;;;;;;;;;;
149913;Bund;Schulstraße 7;;;;;;;;;;;;;;;;;
149949;Bund;Schederweg 57;;;;;;;;;;;;;;;;;
157818;Bund;Neuer Schulweg 11;;;;;;;;;;;;;;;;;
157892;Bund;Stadionstraße 5;;;;;;;;;;;;;;;;;
157922;Bund;Bredelarer Str. 33;;;;;;;;;;;;;;;;;
163211;Bund;Vogelbruch 7;;;;;;;;;;;;;;;;;
163247;Bund;Rotbuschweg 28;;;;;;;;;;;;;;;;;
163260;Bund;Schulstr. 18-20;;;;;;;;;;;;;;;;;
163480;Bund;Schulstraße 6;;;;;;;;;;;;;;;;;
163491;Bund;Leißestraße 3;;;;;;;;;;;;;;;;;
163510;Bund;Schederweg 59;;;;;;;;;;;;;;;;;
169833;Bund;Klosterstraße 26;;;;;;;;;;;;;;;;;
169845;Bund;Königstr.  36a;;;;;;;;;;;;;;;;;
169857;Bund;Engelbertstr. 43;;;;;;;;;;;;;;;;;
169894;Bund;Berliner Str. 55;;;;;;;;;;;;;;;;;
169912;Bund;Zur Jakobuslinde ;;;;;;;;;;;;;;;;;
169912;Bund;Zur Jakobuslinde 21;;;;;;;;;;;;;;;;;
169924;Bund;An Klocken Kapelle 18;;;;;;;;;;;;;;;;;
169924;Bund;Ursulinenstraße 24;;;;;;;;;;;;;;;;;
169948;Bund;Schöffenwiese 2;;;;;;;;;;;;;;;;;
170197;Bund;Schederweg 65;;;;;;;;;;;;;;;;;
170203;Bund;Klosterberg 7;;;;;;;;;;;;;;;;;
170215;Bund;Obringhauser Straße 38;;;;;;;;;;;;;;;;;
181122;Bund;Feauxweg 24;;;;;;;;;;;;;;;;;
181249;Bund;Zur Jakobuslinde 30;;;;;;;;;;;;;;;;;
181286;Bund;Paul-Oeventrop-Str. 7;;;;;;;;;;;;;;;;;
181286;Bund;Paul-Oeventrop-Str.;;;;;;;;;;;;;;;;;
181742;Bund;Bergkloster 1;;;;;;;;;;;;;;;;;
181808;Bund;Dünnefeldweg 5;;;;;;;;;;;;;;;;;
185048;Land;Königsbergstraße 1;;;;;;;;;;;;;;;;;
185530;Bund;Mariannhiller Weg 4;;;;;;;;;;;;;;;;;
185530;Bund;Mühlenweg 56;;;;;;;;;;;;;;;;;
188992;Bund;Pfarrer-Birker-Str. 3;;;;;;;;;;;;;;;;;
188992;Bund;Pfarrer-Birker-Str. 3;;;;;;;;;;;;;;;;;
190044;Bund;Berliner Platz 3;;;;;;;;;;;;;;;;;
191747;Bund;Schulstraße 5;;;;;;;;;;;;;;;;;
192284;Bund;Mühlenweg 56a;;;;;;;;;;;;;;;;;
194475;Bund;Zur Jakobuslinde 23;;;;;;;;;;;;;;;;;
194670;Bund;Berliner Platz 5;;;;;;;;;;;;;;;;;
195157;Land;Apothekerstr. 150;;;;;;;;;;;;;;;;;
196137;Bund;Berliner Platz  8-10;;;;;;;;;;;;;;;;;
197129;Bund;Zum Schulzentrum 1;;;;;;;;;;;;;;;;;
197129;Bund;Am Schwesternheim 5;;;;;;;;;;;;;;;;;
198018;Bund;Féauxweg 26-28;;;;;;;;;;;;;;;;;
198020;Bund;Graf-Galen-Straße 6;;;;;;;;;;;;;;;;;
198778;Bund;Steinweg 11;;;;;;;;;;;;;;;;;
198778;Land;Zur Jakobuslinde 19;;;;;;;;;;;;;;;;;
198778;noch unbekannt;Zur Jakobuslinde 19;;;;;;;;;;;;;;;;;
198778;Bund;Steinweg 11;;;;;;;;;;;;;;;;;
198833;Bund;Lillers-Str. 18;;;;;;;;;;;;;;;;;
198833;Land;Trift 33;;;;;;;;;;;;;;;;;
134727;Land;Jung-Stilling-Allee 10;;;;;;;;;;;;;;;;;
134739;Bund;Kindelsbergstr. 8;;;;;;;;;;;;;;;;;
134764;Bund;Friedhofstr. 1;;;;;;;;;;;;;;;;;
134764;Land;Wehrstraße 34;;;;;;;;;;;;;;;;;
134790;Land;Eiserntalstraße 520;;;;;;;;;;;;;;;;;
134790;Bund;Gilbergstr. 1;;;;;;;;;;;;;;;;;
134831;Land;Engsbachstr. 6;;;;;;;;;;;;;;;;;
134843;Bund;Am Nöchel 9;;;;;;;;;;;;;;;;;
134843;Bund;Breitscheidstr. 33;;;;;;;;;;;;;;;;;
134855;Land;Amselweg 14;;;;;;;;;;;;;;;;;
134867;Bund;Glückaufstr. 35;;;;;;;;;;;;;;;;;
134879;Land;Dahlienweg 2;;;;;;;;;;;;;;;;;
134892;Bund;Stockweg 85;;;;;;;;;;;;;;;;;
134909;Land;Schelderberg 41,;;;;;;;;;;;;;;;;;
134910;Land;Rosterstr. 41;;;;;;;;;;;;;;;;;
134922;Land;Westerwaldstr. 52;;;;;;;;;;;;;;;;;
134934;Land;Giersbergstr. 145;;;;;;;;;;;;;;;;;
134946;Land;Hauptstr. 77;;;;;;;;;;;;;;;;;
134960;Land;Gleiwitzer Str. 21;;;;;;;;;;;;;;;;;
134971;Land;Hans-Kruse-Str. 15;;;;;;;;;;;;;;;;;
134995;Land;Obenstruthstr. 14;;;;;;;;;;;;;;;;;
135008;Land;Nordstr. 30;;;;;;;;;;;;;;;;;
135033;noch unbekannt;Brückenstraße 1;;;;;;;;;;;;;;;;;
135033;Bund;Marktplatz 2/6;;;;;;;;;;;;;;;;;
135045;Land;Bühler Str. 11;;;;;;;;;;;;;;;;;
135057;noch unbekannt;Herrmann-Vomhof-Straße 3;;;;;;;;;;;;;;;;;
135069;noch unbekannt;Schulstraße 7;;;;;;;;;;;;;;;;;
135070;Bund;Am Kaltland 4;;;;;;;;;;;;;;;;;
135094;Bund;Alte Schulstraße 14;;;;;;;;;;;;;;;;;
135100;Bund;Adolf-Wurmbach-Str. 7;;;;;;;;;;;;;;;;;
135100;Bund;Schulstr. 5;;;;;;;;;;;;;;;;;
135112;Bund;Schulweg 4,;;;;;;;;;;;;;;;;;
135124;Land;Dr.-Stelbrink-Str. 14;;;;;;;;;;;;;;;;;
135136;Land;Dr.-Erich-Moning-Str. 17;;;;;;;;;;;;;;;;;
135148;Bund;Ziegeleifeld 8;;;;;;;;;;;;;;;;;
135161;Bund;Fasanenstraße 7;;;;;;;;;;;;;;;;;
135173;Bund;Schulweg 6;;;;;;;;;;;;;;;;;
135185;Land;Kölner Straße 221;;;;;;;;;;;;;;;;;
135197;noch unbekannt;Kirchweg 30;;;;;;;;;;;;;;;;;
135215;Land;Brauersdorfer Str. 33;;;;;;;;;;;;;;;;;
135215;Land;Frohnhausener Str. 1;;;;;;;;;;;;;;;;;
135240;noch unbekannt;Pestalozzistraße 11;;;;;;;;;;;;;;;;;
135264;Bund;Am Waldhang 6;;;;;;;;;;;;;;;;;
135264;Land;Im Storchennest 1;;;;;;;;;;;;;;;;;
135288;Bund;Vorm Brand 30;;;;;;;;;;;;;;;;;
135290;Bund;Jahnstr. 2;;;;;;;;;;;;;;;;;
135331;Land;Augraben 11;;;;;;;;;;;;;;;;;
135343;Land;Bürgerstr. 58;;;;;;;;;;;;;;;;;
136074;Land;Eichenweg 12;;;;;;;;;;;;;;;;;
136086;Land;Schüllarhammer 7;;;;;;;;;;;;;;;;;
136098;Land;Bahnhofstraße 35;;;;;;;;;;;;;;;;;
136098;noch unbekannt;Rainstraße 14;;;;;;;;;;;;;;;;;
136104;Land;An der Schule 6;;;;;;;;;;;;;;;;;
136128;Land;Zum Kinderzentrum 2;;;;;;;;;;;;;;;;;
136141;noch unbekannt;Eichenstraße 2;;;;;;;;;;;;;;;;;
136153;noch unbekannt;Unterm Heiligenberg 2;;;;;;;;;;;;;;;;;
136190;Bund;Schulstraße 12;;;;;;;;;;;;;;;;;
136207;Bund;Tannenwald 9;;;;;;;;;;;;;;;;;
150186;Land;Schießbergstr. 111;;;;;;;;;;;;;;;;;
150228;Land;Achenbacher Furt 7;;;;;;;;;;;;;;;;;
150368;Bund;Eichener Str. 127;;;;;;;;;;;;;;;;;
150477;Land;Dillenburger Str. 87;;;;;;;;;;;;;;;;;
150800;Bund;Hermann-Böttger-Weg 7;;;;;;;;;;;;;;;;;
158276;noch unbekannt;Westerwaldstr. 50;;;;;;;;;;;;;;;;;
158276;noch unbekannt;Büscher Straße 4;;;;;;;;;;;;;;;;;
158318;Bund;Siepenstr. 19;;;;;;;;;;;;;;;;;
158319;Bund;Gennernbach 13;;;;;;;;;;;;;;;;;
163582;noch unbekannt;Höllenwaldstr. 100;;;;;;;;;;;;;;;;;
163594;noch unbekannt;Schießbergstr. 103;;;;;;;;;;;;;;;;;
163600;Bund;Burgstr. 14;;;;;;;;;;;;;;;;;
163612;Land;Dr. Ernst-Str. 19;;;;;;;;;;;;;;;;;
163648;Bund;Hessengarten 13;;;;;;;;;;;;;;;;;
163776;Bund;Hermann-Böttger-Weg 9;;;;;;;;;;;;;;;;;
164094;Bund;An der Sommerseite 30;;;;;;;;;;;;;;;;;
170290;Bund;Stift-Keppel-Weg 37;;;;;;;;;;;;;;;;;
170306;Bund;Höllenwaldstr. 100;;;;;;;;;;;;;;;;;
170318;Bund;Im Tiergarten 5-7;;;;;;;;;;;;;;;;;
170320;Bund;Ferndorfstr. 10;;;;;;;;;;;;;;;;;
170331;Bund;Oranienstr. 27;;;;;;;;;;;;;;;;;
170343;Bund;Rosterstr. 143;;;;;;;;;;;;;;;;;
170367;Bund;Zum Erbstollen 5;;;;;;;;;;;;;;;;;
170379;Bund;Kopernikusring 100;;;;;;;;;;;;;;;;;
170483;Bund;Im Herrengarten 11;;;;;;;;;;;;;;;;;
170501;Bund;Steinackerstraße 10;;;;;;;;;;;;;;;;;
181948;Bund;Fischbacherbergstraße 2;;;;;;;;;;;;;;;;;
181973;Bund;Am Stadtwald 27;;;;;;;;;;;;;;;;;
181985;Bund;Fischbacherbergstraße 17;;;;;;;;;;;;;;;;;
182278;noch unbekannt;Am Breitenbach 1;;;;;;;;;;;;;;;;;
184457;Bund;Augraben 9;;;;;;;;;;;;;;;;;
187641;Bund;Kolpingstr. 3;;;;;;;;;;;;;;;;;
189248;Bund;Poststraße 5a;;;;;;;;;;;;;;;;;
190019;noch unbekannt;Giersbergstr. 145;;;;;;;;;;;;;;;;;
190019;Bund;Kolpingstr. 35;;;;;;;;;;;;;;;;;
190615;Bund;Haardtstraße 35;;;;;;;;;;;;;;;;;
190639;Bund;Hoheroth 94;;;;;;;;;;;;;;;;;
190639;noch unbekannt;Rudersdorfer Str. 44;;;;;;;;;;;;;;;;;
191036;Bund;Am Hengsberg 20;;;;;;;;;;;;;;;;;
191036;Bund;Talsbachstr. 33;;;;;;;;;;;;;;;;;
191050;Land;Brunkelpfad 1;;;;;;;;;;;;;;;;;
191826;Bund;Djurslandweg 2;;;;;;;;;;;;;;;;;
193045;Bund;Numbachstr. 3;;;;;;;;;;;;;;;;;
193598;Bund;Schulstraße 17;;;;;;;;;;;;;;;;;
193598;Land;Vor der Hub 2;;;;;;;;;;;;;;;;;
193690;Bund;Augärtenstr. 15;;;;;;;;;;;;;;;;;
194839;Bund;Jung-Stilling-Allee 8;;;;;;;;;;;;;;;;;
197014;Bund;Steinweg 22;;;;;;;;;;;;;;;;;
198110;noch unbekannt;Herrmann-Vomhof-Straße 9;;;;;;;;;;;;;;;;;
199667;Bund;Stift-Keppel-Weg 16;;;;;;;;;;;;;;;;;
199795;Bund;Am Kirchweg 1;;;;;;;;;;;;;;;;;
199795;Bund;Killingstraße 10;;;;;;;;;;;;;;;;;
199813;Bund;Schießbergstr. 111;;;;;;;;;;;;;;;;;
163650;Bund;Am Porzhain 25;;;;;;;;;;;;;;;;;
121496;Bund;Stockumer Str. 99;;;;;;;;;;;;;;;;;
121526;Bund;Uhlandstr. 13;;;;;;;;;;;;;;;;;
121599;Bund;Matthias-Claudius-Str. 9;;;;;;;;;;;;;;;;;
121605;Bund;Albert-Schweitzer-Str. 2;;;;;;;;;;;;;;;;;
121629;Bund;Schulstr. 54;;;;;;;;;;;;;;;;;
121630;Bund;Matthias-Claudius-Str. 9;;;;;;;;;;;;;;;;;
121654;Bund;Waltroper Str. 17 ;;;;;;;;;;;;;;;;;
121680;Bund;Alter Kirchplatz 8;;;;;;;;;;;;;;;;;
121708;Land;Kirchstr. 9;;;;;;;;;;;;;;;;;
130849;Bund;Diesterwegstr. 20;;;;;;;;;;;;;;;;;
130850;Bund;Bismarkstr. 1;;;;;;;;;;;;;;;;;
130850;Bund;Virchowstr. 75;;;;;;;;;;;;;;;;;
130862;Bund;Görresstr. 12;;;;;;;;;;;;;;;;;
130862;Bund;Weißenburger Str. 25;;;;;;;;;;;;;;;;;
130874;Bund;Augustastr. 1;;;;;;;;;;;;;;;;;
130886;Bund;Zum Karrenbusch 1;;;;;;;;;;;;;;;;;
130898;Bund;Huberstr. 3;;;;;;;;;;;;;;;;;
130904;Bund;Kreisstr. 10;;;;;;;;;;;;;;;;;
130904;Bund;Querstr. 25;;;;;;;;;;;;;;;;;
133358;Land;Eintrachtstraße 10;;;;;;;;;;;;;;;;;
133360;Eigenwirtschaftlich;Am Lenningskamp 2;;;;;;;;;;;;;;;;;
133383;Land;Heidestraße 77;;;;;;;;;;;;;;;;;
133413;Land;Am Derkmannsstück 29;;;;;;;;;;;;;;;;;
133620;Eigenwirtschaftlich;Schulstraße 12;;;;;;;;;;;;;;;;;
133644;Land;Meinerweg 8;;;;;;;;;;;;;;;;;
135604;Land;In der Kaiserau 29;;;;;;;;;;;;;;;;;
135616;Bund;Hammer Str. 21;;;;;;;;;;;;;;;;;
135630;Land;Südkamener Str. 62;;;;;;;;;;;;;;;;;
135641;noch unbekannt;Schwesterngang 8;;;;;;;;;;;;;;;;;
135653;Land;Westfälische Str. 23;;;;;;;;;;;;;;;;;
135665;Bund;Weddinghofer Str. 97;;;;;;;;;;;;;;;;;
135677;Land;Heimstr. 28;;;;;;;;;;;;;;;;;
135690;Eigenwirtschaftlich;Lünerner Schulstr.13;;;;;;;;;;;;;;;;;
135707;Eigenwirtschaftlich;Friedhofstr.2;;;;;;;;;;;;;;;;;
135719;Eigenwirtschaftlich;Falkstr.5;;;;;;;;;;;;;;;;;
135720;Eigenwirtschaftlich;Karlstr.15;;;;;;;;;;;;;;;;;
135732;Eigenwirtschaftlich;Massener Hellweg 7a;;;;;;;;;;;;;;;;;
135744;Eigenwirtschaftlich;Dahlienstr.5;;;;;;;;;;;;;;;;;
135756;Eigenwirtschaftlich;Bornekampstr.1;;;;;;;;;;;;;;;;;
135768;Eigenwirtschaftlich;Friedrich-Ebert-Str.113;;;;;;;;;;;;;;;;;
135770;Eigenwirtschaftlich;Nordring 30;;;;;;;;;;;;;;;;;
135781;Eigenwirtschaftlich;Zum Osterfeld 9;;;;;;;;;;;;;;;;;
135793;Land;Am Friedrichsberg 33;;;;;;;;;;;;;;;;;
135823;Land;Bambergstr. 79;;;;;;;;;;;;;;;;;
135835;noch unbekannt;Rünther Str. 100;;;;;;;;;;;;;;;;;
135847;Land;Hermannstr. 5;;;;;;;;;;;;;;;;;
135859;Land;Alisostrasse 50;;;;;;;;;;;;;;;;;
135860;Land;Kamer Heide 49;;;;;;;;;;;;;;;;;
135872;Bund;Pfalzstr. 90;;;;;;;;;;;;;;;;;
135884;Land;Friedhofstraße 13;;;;;;;;;;;;;;;;;
135896;Land;Overbergstraße 18;;;;;;;;;;;;;;;;;
135902;Land;Sonnenbergstraße 18;;;;;;;;;;;;;;;;;
135926;Bund;Wolfgang-Fräger-Str. 1;;;;;;;;;;;;;;;;;
135938;Bund;Weetfelder Str. 1;;;;;;;;;;;;;;;;;
135951;Land;Nordstraße 54;;;;;;;;;;;;;;;;;
135963;Bund;Schulstraße 8;;;;;;;;;;;;;;;;;
135975;Land;Hauptstraße 64;;;;;;;;;;;;;;;;;
135987;Land;Im Hof 2;;;;;;;;;;;;;;;;;
148532;Bund;Friedhofstr. 4;;;;;;;;;;;;;;;;;
148544;Bund;Bebelstr. 54;;;;;;;;;;;;;;;;;
150721;Bund;Woortstr. 110;;;;;;;;;;;;;;;;;
150733;Bund;Opherdicker Straße 44;;;;;;;;;;;;;;;;;
158458;noch unbekannt;Westfalenweg 9;;;;;;;;;;;;;;;;;
163028;Bund;Rudolph-Nagell-Str. 23;;;;;;;;;;;;;;;;;
163030;Bund;Brechtener Str. 63;;;;;;;;;;;;;;;;;
163041;Bund;Preußenstr. 170;;;;;;;;;;;;;;;;;
163715;noch unbekannt;Königsborner Str.12;;;;;;;;;;;;;;;;;
163727;Bund;Hochstr. 54 a;;;;;;;;;;;;;;;;;
163739;Bund;Pantenweg 12;;;;;;;;;;;;;;;;;
163740;Bund;Billy-Montigny-Pl. 5;;;;;;;;;;;;;;;;;
164290;Eigenwirtschaftlich;Im Wiesengrund 7;;;;;;;;;;;;;;;;;
168178;Bund;Goetheweg 12;;;;;;;;;;;;;;;;;
168180;Bund;Rudolph-Nagell-Str. 21;;;;;;;;;;;;;;;;;
169663;Bund;Friedenstr. 12;;;;;;;;;;;;;;;;;
170070;Eigenwirtschaftlich;Ostberger Straße 17;;;;;;;;;;;;;;;;;
170082;Eigenwirtschaftlich;Wittekindstraße 6;;;;;;;;;;;;;;;;;
170434;Bund;Hammer Str. 19;;;;;;;;;;;;;;;;;
170446;Eigenwirtschaftlich;Palaiseaustr.2;;;;;;;;;;;;;;;;;
170458;Eigenwirtschaftlich;Seminarstr.4;;;;;;;;;;;;;;;;;
170460;Eigenwirtschaftlich;Morgenstr.47;;;;;;;;;;;;;;;;;
170471;Bund;Hubert-Biernat-Str. 1;;;;;;;;;;;;;;;;;
186119;Bund;Auf dem Kelm 19;;;;;;;;;;;;;;;;;
186508;Eigenwirtschaftlich;Wittekindstraße 20;;;;;;;;;;;;;;;;;
187288;Eigenwirtschaftlich;Königsborner Str.12;;;;;;;;;;;;;;;;;
187343;Eigenwirtschaftlich;Liedbachstr.52;;;;;;;;;;;;;;;;;
188517;Bund;Holtgrevenstr. 2;;;;;;;;;;;;;;;;;
189133;Eigenwirtschaftlich;Herderstr.16;;;;;;;;;;;;;;;;;
190032;noch unbekannt;Am Friedrichsberg 33;;;;;;;;;;;;;;;;;
190275;Bund;Kreisstraße 4;;;;;;;;;;;;;;;;;
190469;Eigenwirtschaftlich;Morgenstr.47;;;;;;;;;;;;;;;;;
190986;Bund;Dammwiese 8;;;;;;;;;;;;;;;;;
191190;Eigenwirtschaftlich;Grünstraße 70;;;;;;;;;;;;;;;;;
191218;Bund;Kreisstraße 4;;;;;;;;;;;;;;;;;
191231;Eigenwirtschaftlich;Döbelnerstr.7;;;;;;;;;;;;;;;;;
192168;Bund;Opherdicker Straße 44;;;;;;;;;;;;;;;;;
194130;Bund;Billy-Montigny-Pl. 5;;;;;;;;;;;;;;;;;
194487;Bund;Gutenbergstr. 2;;;;;;;;;;;;;;;;;
194566;Bund;Am Koppelteich 16;;;;;;;;;;;;;;;;;
194578;Bund;Gutenbergstr. 2;;;;;;;;;;;;;;;;;
197130;Bund;Bahnhofstr. 1;;;;;;;;;;;;;;;;;
198870;Bund;Südkirchener Str. 16;;;;;;;;;;;;;;;;;
199825;Eigenwirtschaftlich;Holzener Weg 22-24;;;;;;;;;;;;;;;;;
100014;Bund;Jean-Vogel-Str. 36;;;;;;;;;;;;;;;;;
130576;Land;Bergstr. 13;;;;;;;;;;;;;;;;;
130588;Bund;Vellwigstr. 28;;;;;;;;;;;;;;;;;
130618;Land;Max-Wiethoff-Str. 14a ;;;;;;;;;;;;;;;;;
130643;Land;Forellstr. 26 a;;;;;;;;;;;;;;;;;
130679;Land;Ohmstr. 2 ;;;;;;;;;;;;;;;;;
130680;Bund;Eberhard-Wildermuth-Str. 43;;;;;;;;;;;;;;;;;
130722;Bund;Neustr. 16;;;;;;;;;;;;;;;;;
130734;Land;Börsinghauser Str. 64;;;;;;;;;;;;;;;;;
130977;Bund;Reichsstr. 44;;;;;;;;;;;;;;;;;
130989;Land;Steinstr. 17;;;;;;;;;;;;;;;;;
130990;Land;Rottbruchstr. 10;;;;;;;;;;;;;;;;;
131003;Land;Richardstr. 6;;;;;;;;;;;;;;;;;
131015;Land;Plutostr. 115;;;;;;;;;;;;;;;;;
131027;Land;Gahlenstr. 5 ;;;;;;;;;;;;;;;;;
131039;Bund;Claudiusstr. 88;;;;;;;;;;;;;;;;;
131040;Bund;Michaelstr. 16;;;;;;;;;;;;;;;;;
131052;Land;Königstr. 25;;;;;;;;;;;;;;;;;
131064;Bund;Stöckstr. 113;;;;;;;;;;;;;;;;;
148453;Bund;Edmund-Weber-Str. 127;;;;;;;;;;;;;;;;;
157648;Land;Königstr. 72;;;;;;;;;;;;;;;;;
157650;Bund;Schwalbenweg 19;;;;;;;;;;;;;;;;;
169675;Eigenwirtschaftlich;Gerichtsstr. 9;;;;;;;;;;;;;;;;;
162991;Bund;Castroper Str. 251;;;;;;;;;;;;;;;;;
163004;Eigenwirtschaftlich;Bismarckstr. 41;;;;;;;;;;;;;;;;;
163053;Bund;Semlerstr. 4;;;;;;;;;;;;;;;;;
163065;Eigenwirtschaftlich;Burgstr. 71;;;;;;;;;;;;;;;;;
169602;Eigenwirtschaftlich;Hermann-Löns-Str. 58;;;;;;;;;;;;;;;;;
169614;Eigenwirtschaftlich;Harpener Weg 6;;;;;;;;;;;;;;;;;
169626;Bund;Hölkeskampring 168;;;;;;;;;;;;;;;;;
169687;Eigenwirtschaftlich;Gabelsbergerstr. 22;;;;;;;;;;;;;;;;;
180658;Kein Bedarf - bereits Glas;Westring 201;;;;;;;;;;;;;;;;;
180804;Kein Bedarf - bereits Glas;Steinstr. 22;;;;;;;;;;;;;;;;;
184524;Land;Bergstr. 93 b;;;;;;;;;;;;;;;;;
186685;Bund;Schillerstr. 51;;;;;;;;;;;;;;;;;
186740;Eigenwirtschaftlich;Stöckstr. 41;;;;;;;;;;;;;;;;;
188256;Bund;Eberhard-Wildermuth-Str. 43;;;;;;;;;;;;;;;;;
188256;Land;Grüner Weg 14;;;;;;;;;;;;;;;;;
188748;Land;Mont-Cenis-Str. 180;;;;;;;;;;;;;;;;;
189339;Land;Grabenstr. 14;;;;;;;;;;;;;;;;;
189339;Land;Horstr. 14;;;;;;;;;;;;;;;;;
196540;Land;Jürgens Hof 61;;;;;;;;;;;;;;;;;
132287;Land;Johannesplatz 10;;;;;;;;;;;;;;;;;
132287;Bund;Schwarzer Weg 25;;;;;;;;;;;;;;;;;
133668;Land;Auf den Strickern 28;;;;;;;;;;;;;;;;;
133670;Land;Ostmauer 2-4;;;;;;;;;;;;;;;;;
133681;Bund;Am Freistuhl 8;;;;;;;;;;;;;;;;;
133700;Land;Am Weinberg 60;;;;;;;;;;;;;;;;;
133700;Bund;Friedrichstr. 16;;;;;;;;;;;;;;;;;
133711;Land;St.-Hedwig-Straße 44;;;;;;;;;;;;;;;;;
133723;Bund;Ulmenstraße 35;;;;;;;;;;;;;;;;;
133735;Bund;Bökenförder Str. 12-14;;;;;;;;;;;;;;;;;
133747;Bund;Ostendorfallee 3;;;;;;;;;;;;;;;;;
133760;Land;Cappeler Stiftsallee 16;;;;;;;;;;;;;;;;;
133765;Land;Parkstr. 19;;;;;;;;;;;;;;;;;
133772;Land;Richthofenstraße 21;;;;;;;;;;;;;;;;;
133772;Land;Schulstraße 10;;;;;;;;;;;;;;;;;
133784;Bund;Kapellenweg 10;;;;;;;;;;;;;;;;;
133784;Bund;Schulstraße 3;;;;;;;;;;;;;;;;;
133802;Land;Im Brühl 29;;;;;;;;;;;;;;;;;
133814;Bund;Graf-Landsberg-Straße 36;;;;;;;;;;;;;;;;;
133863;Land;Luziastraße 6;;;;;;;;;;;;;;;;;
133875;Land;Kirchstraße 27;;;;;;;;;;;;;;;;;
133875;Land;Schulstraße 9;;;;;;;;;;;;;;;;;
133899;Land;Heinrich-Droste-Straße 2;;;;;;;;;;;;;;;;;
133899;Bund;Kleefeld 5;;;;;;;;;;;;;;;;;
133917;Bund;Albert-Brand-Str. 1;;;;;;;;;;;;;;;;;
135355;Land;Bernhardusplatz 6;;;;;;;;;;;;;;;;;
135367;Land;Am Gelke 17;;;;;;;;;;;;;;;;;
135379;Land;Auf den Kreuzen 11;;;;;;;;;;;;;;;;;
135380;Land;Schulstraße 7;;;;;;;;;;;;;;;;;
135392;Land;Lippstädter Str. 29;;;;;;;;;;;;;;;;;
135409;Land;Ludgeristraße 5;;;;;;;;;;;;;;;;;
135434;Land;Hangstraße 4;;;;;;;;;;;;;;;;;
135434;Land;Hospitalstraße 14;;;;;;;;;;;;;;;;;
135434;Land;Schulweg 2;;;;;;;;;;;;;;;;;
135446;Bund;Zur Sälzerschule 48;;;;;;;;;;;;;;;;;
135458;Land;Am Hellweg 15;;;;;;;;;;;;;;;;;
135460;Land;Hamburger Str. 29;;;;;;;;;;;;;;;;;
135471;Land;Schonekindstr. 17;;;;;;;;;;;;;;;;;
135483;Land;Oelmüllerweg 29;;;;;;;;;;;;;;;;;
135495;Land;Im Tabrock 18;;;;;;;;;;;;;;;;;
135501;Land;Niederbergheimer Str. 40;;;;;;;;;;;;;;;;;
135513;Land;Bördestr. 74;;;;;;;;;;;;;;;;;
135525;Bund;Im Hagen 19;;;;;;;;;;;;;;;;;
135537;Bund;Paul-Gerhardt-Straße 17;;;;;;;;;;;;;;;;;
135549;Land;Westönner Kirchstraße 7;;;;;;;;;;;;;;;;;
